_id,DATE,INSTITUTION,FULL_FARE,STUDENT,TEACHER,SIXTY_YEARS_OLD,TICKET,CHILD,PERSONNEL,FREE
4427,2021-11-21T00:00:00,Izulas,50215,27844,316,1840,40,26,2596,21136
4428,2021-11-21T00:00:00,Tramvay Karşıyaka,8856,5024,119,286,40,0,168,2822
4429,2021-11-21T00:00:00,Eshot,183036,100407,1555,7069,186,77,9930,78764
4430,2021-11-21T00:00:00,BİSİM,14,9,0,0,0,0,0,0
4431,2021-11-21T00:00:00,İzban,77389,36918,1023,1702,340,1,2244,15064
4432,2021-11-21T00:00:00,İzmir BB - Atik Yönetimi DB,1665,853,22,25,0,0,0,574
4433,2021-11-21T00:00:00,İBB Bornova Buz Pisti,0,1,0,0,0,0,0,0
4434,2021-11-21T00:00:00,Metro,72491,45872,969,1914,665,3,2262,13446
4435,2021-11-21T00:00:00,NOSTALJİK TRAMVAY,77,57,5,2,3,0,1,2
4436,2021-11-21T00:00:00,İzdeniz Maskematik,39,10,1,0,0,0,0,0
4437,2021-11-21T00:00:00,Metro Maskematik,112,31,0,5,0,0,0,0
4438,2021-11-21T00:00:00,İzmir Doğal Yaşam Parkı,473,188,16,7,0,0,0,13
4439,2021-11-21T00:00:00,Seferihisar Mot. Taş. Kooperat,3005,1234,27,117,7,0,169,1609
4440,2021-11-21T00:00:00,Izdeniz,17741,7333,205,358,1696,2,235,2564
4441,2021-11-21T00:00:00,Teleferik,183,73,4,1,0,0,0,0
4442,2021-11-21T00:00:00,İBB Sebze ve Meyve Hali,17,0,0,0,0,0,0,0
4443,2021-11-21T00:00:00,Tramvay Konak,17798,11361,273,478,116,2,635,3973
4444,2021-11-22T00:00:00,Eshot,326725,274611,5539,14114,174,139,20791,139082
4445,2021-11-22T00:00:00,BİSİM,14,5,0,0,0,0,0,0
4446,2021-11-22T00:00:00,İBB Bornova Buz Pisti,0,3,0,0,0,0,0,0
4447,2021-11-22T00:00:00,İzban,116802,66553,2239,3436,382,10,4751,26071
4448,2021-11-22T00:00:00,Metro,127411,95336,2190,4731,371,14,6919,29684
4449,2021-11-22T00:00:00,İzmir Doğal Yaşam Parkı,44,23,0,1,0,0,0,0
4450,2021-11-22T00:00:00,Izulas,74583,57394,1155,3104,35,53,4181,33732
4451,2021-11-22T00:00:00,Seferihisar Mot. Taş. Kooperat,4084,2353,119,174,0,0,281,2291
4452,2021-11-22T00:00:00,İzmir BB - Atik Yönetimi DB,966,701,8,31,0,0,0,671
4453,2021-11-22T00:00:00,Tramvay Karşıyaka,10395,5505,192,588,14,0,232,4902
4454,2021-11-22T00:00:00,Tramvay Konak,31229,19544,610,1397,69,7,1570,9332
4455,2021-11-22T00:00:00,Izdeniz,23327,8294,338,853,695,2,953,4859
4456,2021-11-22T00:00:00,NOSTALJİK TRAMVAY,20,13,2,0,0,0,0,0
4457,2021-11-22T00:00:00,İBB Sebze ve Meyve Hali,178,0,0,0,0,0,0,0
4458,2021-11-22T00:00:00,Metro Maskematik,183,53,0,5,0,0,0,0
4459,2021-11-22T00:00:00,İzdeniz Maskematik,35,10,0,3,0,0,0,0
4460,2021-11-23T00:00:00,NOSTALJİK TRAMVAY,8,3,0,0,0,0,0,0
4461,2021-11-23T00:00:00,İzban,115346,65971,2234,3252,272,4,5093,23966
4462,2021-11-23T00:00:00,İzdeniz Maskematik,40,7,0,1,0,0,0,0
4463,2021-11-23T00:00:00,Metro,122599,93895,2205,4318,439,9,6821,25468
4464,2021-11-23T00:00:00,İzmir Doğal Yaşam Parkı,0,1,0,0,0,0,0,0
4465,2021-11-23T00:00:00,Eshot,299953,264980,5450,12294,153,87,19887,113066
4466,2021-11-23T00:00:00,Seferihisar Mot. Taş. Kooperat,3751,2300,106,160,1,0,270,1915
4467,2021-11-23T00:00:00,İzmir BB - Atik Yönetimi DB,488,335,0,10,0,0,0,359
4468,2021-11-23T00:00:00,Tramvay Karşıyaka,8350,4559,180,384,19,0,251,3083
4469,2021-11-23T00:00:00,BİSİM,1,3,0,0,0,0,0,0
4470,2021-11-23T00:00:00,Izdeniz,17245,5817,289,543,310,0,768,3164
4471,2021-11-23T00:00:00,Izulas,69625,55192,1080,2850,17,24,4181,28151
4472,2021-11-23T00:00:00,Tramvay Konak,26814,17768,655,1136,59,1,1459,7012
4473,2021-11-23T00:00:00,İBB Sebze ve Meyve Hali,128,0,0,0,0,0,0,0
4474,2021-11-23T00:00:00,Teleferik,17,2,0,0,0,0,0,0
4475,2021-11-23T00:00:00,Metro Maskematik,163,57,2,1,0,0,0,0
4476,2021-11-23T00:00:00,İBB Bornova Buz Pisti,0,3,0,0,0,0,0,0
4477,2021-11-24T00:00:00,Tramvay Karşıyaka,12215,6216,250,753,30,0,291,5967
4478,2021-11-24T00:00:00,Metro,119938,92654,2291,4257,324,10,6757,24745
4479,2021-11-24T00:00:00,İzdeniz Maskematik,24,15,0,2,0,0,0,0
4480,2021-11-24T00:00:00,İzmir BB - Atik Yönetimi DB,750,528,4,20,0,0,0,472
4481,2021-11-24T00:00:00,İzmir Doğal Yaşam Parkı,3,0,0,0,0,0,0,0
4482,2021-11-24T00:00:00,Izulas,71056,56599,1076,3059,25,36,4249,30187
4483,2021-11-24T00:00:00,BİSİM,0,2,0,0,0,0,0,0
4484,2021-11-24T00:00:00,Teleferik,13,9,0,0,0,0,0,0
4485,2021-11-24T00:00:00,İBB Bornova Buz Pisti,0,7,0,0,0,0,0,0
4486,2021-11-24T00:00:00,Izdeniz,19571,7194,329,633,303,0,862,3474
4487,2021-11-24T00:00:00,Metro Maskematik,160,65,1,9,0,0,0,0
4488,2021-11-24T00:00:00,Tramvay Konak,28432,19004,729,1188,60,2,1468,7538
4489,2021-11-24T00:00:00,İzban,111819,66025,2243,3086,301,7,4930,22753
4490,2021-11-24T00:00:00,Eshot,307101,265944,5177,13038,161,92,20477,122159
4491,2021-11-24T00:00:00,İBB Sebze ve Meyve Hali,119,0,0,0,0,0,0,0
4492,2021-11-24T00:00:00,NOSTALJİK TRAMVAY,22,6,0,0,0,0,0,0
4493,2021-11-24T00:00:00,Seferihisar Mot. Taş. Kooperat,3756,2394,82,140,1,0,272,1883
4494,2021-11-25T00:00:00,Tramvay Konak,31576,21111,773,1370,47,10,1618,9521
4495,2021-11-25T00:00:00,Izdeniz,23165,8287,358,905,527,3,830,5253
4496,2021-11-25T00:00:00,İzdeniz Maskematik,44,7,0,0,0,0,0,0
4497,2021-11-25T00:00:00,İzmir BB - Atik Yönetimi DB,931,722,4,34,0,0,0,689
4498,2021-11-25T00:00:00,Eshot,329541,279523,5808,14874,169,129,21412,141022
4499,2021-11-25T00:00:00,Tramvay Karşıyaka,11116,5965,228,567,13,0,281,5091
4500,2021-11-25T00:00:00,NOSTALJİK TRAMVAY,26,14,1,0,0,0,0,0
4501,2021-11-25T00:00:00,İBB Bornova Buz Pisti,0,9,0,0,0,0,0,0
4502,2021-11-25T00:00:00,İzmir Doğal Yaşam Parkı,23,20,0,0,0,0,0,3
4503,2021-11-25T00:00:00,BİSİM,6,4,0,0,0,0,0,0
4504,2021-11-25T00:00:00,Metro Maskematik,139,53,2,3,0,0,0,0
4505,2021-11-25T00:00:00,İBB Sebze ve Meyve Hali,165,0,0,0,0,0,0,0
4506,2021-11-25T00:00:00,Izulas,74974,59176,1200,3158,25,38,4320,32792
4507,2021-11-25T00:00:00,Teleferik,39,24,0,0,0,0,0,0
4508,2021-11-25T00:00:00,Metro,126045,96848,2267,4784,306,6,6827,29977
4509,2021-11-25T00:00:00,İzban,120351,70393,2380,3609,307,8,5112,28242
4510,2021-11-25T00:00:00,Seferihisar Mot. Taş. Kooperat,4137,2388,116,166,2,0,307,2215
4511,2021-11-26T00:00:00,Tramvay Konak,29244,19787,798,1174,39,2,1508,7711
4512,2021-11-26T00:00:00,Teleferik,4,2,0,0,0,0,0,0
4513,2021-11-26T00:00:00,Izdeniz,20439,7628,332,744,369,1,870,3618
4514,2021-11-26T00:00:00,İzban,126251,74058,2550,3353,386,4,5331,25332
4515,2021-11-26T00:00:00,Metro,130975,96347,2495,4456,382,8,6991,26862
4516,2021-11-26T00:00:00,İzmir Doğal Yaşam Parkı,4,8,0,0,0,0,0,0
4517,2021-11-26T00:00:00,İzdeniz Maskematik,63,17,0,1,0,0,0,0
4518,2021-11-26T00:00:00,Metro Maskematik,165,69,1,6,0,0,0,0
4519,2021-11-26T00:00:00,İBB Bornova Buz Pisti,2,7,0,0,0,0,0,0
4520,2021-11-26T00:00:00,Eshot,315500,271044,5637,13413,147,96,20570,124354
4521,2021-11-26T00:00:00,BİSİM,5,4,0,0,0,0,0,0
4522,2021-11-26T00:00:00,NOSTALJİK TRAMVAY,6,9,0,0,0,0,0,0
4523,2021-11-26T00:00:00,Tramvay Karşıyaka,11452,6934,261,641,17,0,260,4627
4524,2021-11-26T00:00:00,İBB Sebze ve Meyve Hali,149,0,0,0,0,0,0,0
4525,2021-11-26T00:00:00,Izulas,71973,57489,1177,3030,26,29,4247,30459
4526,2021-11-26T00:00:00,İzmir BB - Atik Yönetimi DB,675,625,4,22,0,0,0,508
4527,2021-11-26T00:00:00,Seferihisar Mot. Taş. Kooperat,4164,2474,112,157,5,0,324,2200
4528,2021-11-27T00:00:00,Metro Maskematik,147,55,1,8,0,0,0,0
4529,2021-11-27T00:00:00,Teleferik,72,33,1,0,0,0,0,0
4530,2021-11-27T00:00:00,Metro,105386,65154,2033,3468,530,9,3838,20642
4531,2021-11-27T00:00:00,Seferihisar Mot. Taş. Kooperat,3852,1941,59,130,1,0,238,1793
4532,2021-11-27T00:00:00,Tramvay Karşıyaka,11459,7446,300,478,47,0,287,4288
4533,2021-11-27T00:00:00,Izdeniz,19739,9387,388,629,676,1,373,3566
4534,2021-11-27T00:00:00,İzmir Doğal Yaşam Parkı,69,28,5,0,0,0,0,7
4535,2021-11-27T00:00:00,Tramvay Konak,28297,19281,770,958,85,3,1253,6435
4536,2021-11-27T00:00:00,İzmir BB - Atik Yönetimi DB,1365,950,15,16,0,0,0,611
4537,2021-11-27T00:00:00,İzban,106273,54105,1699,2530,337,5,3576,20210
4538,2021-11-27T00:00:00,İBB Bornova Buz Pisti,1,4,0,0,0,0,0,0
4539,2021-11-27T00:00:00,BİSİM,5,6,0,0,0,0,0,0
4540,2021-11-27T00:00:00,Izulas,72643,42311,735,2612,25,26,4060,26909
4541,2021-11-27T00:00:00,NOSTALJİK TRAMVAY,68,38,2,2,1,0,3,1
4542,2021-11-27T00:00:00,İBB Sebze ve Meyve Hali,172,0,0,0,0,0,0,0
4543,2021-11-27T00:00:00,İzdeniz Maskematik,52,18,1,1,0,0,0,0
4544,2021-11-27T00:00:00,Eshot,257441,154674,3422,9796,181,103,16271,95360
4545,2021-11-28T00:00:00,Seferihisar Mot. Taş. Kooperat,3013,1600,37,115,2,0,166,1524
4546,2021-11-28T00:00:00,Tramvay Karşıyaka,9111,5444,152,355,51,2,182,3090
4547,2021-11-28T00:00:00,İzdeniz Maskematik,27,24,0,0,0,0,0,0
4548,2021-11-28T00:00:00,Metro Maskematik,119,45,1,4,0,0,0,0
4549,2021-11-28T00:00:00,NOSTALJİK TRAMVAY,95,54,5,2,0,0,1,4
4550,2021-11-28T00:00:00,İzban,77662,39559,937,1731,341,1,2314,15523
4551,2021-11-28T00:00:00,Eshot,182933,109161,1642,7295,243,47,10159,80499
4552,2021-11-28T00:00:00,Metro,79202,55293,1122,2081,558,4,2680,14189
4553,2021-11-28T00:00:00,Izulas,49274,29155,337,1775,32,21,2615,21283
4554,2021-11-28T00:00:00,Izdeniz,16755,7420,188,332,1086,2,223,2555
4555,2021-11-28T00:00:00,İzmir Doğal Yaşam Parkı,241,59,2,1,0,0,0,18
4556,2021-11-28T00:00:00,İzmir BB - Atik Yönetimi DB,1666,932,11,18,0,0,0,591
4557,2021-11-28T00:00:00,İBB Sebze ve Meyve Hali,12,0,0,0,0,0,0,0
4558,2021-11-28T00:00:00,BİSİM,13,6,0,0,0,0,0,0
4559,2021-11-28T00:00:00,Tramvay Konak,18428,13361,230,503,96,4,674,4091
4560,2021-11-28T00:00:00,İBB Bornova Buz Pisti,1,3,0,0,0,0,0,0
4561,2021-11-28T00:00:00,Teleferik,161,57,4,0,0,0,0,0
4562,2021-11-29T00:00:00,Metro Maskematik,202,69,1,13,0,0,0,0
4563,2021-11-29T00:00:00,Seferihisar Mot. Taş. Kooperat,4147,2380,110,111,0,1,324,1919
4564,2021-11-29T00:00:00,İBB Sebze ve Meyve Hali,171,0,0,0,0,0,0,0
4565,2021-11-29T00:00:00,BİSİM,1,3,0,0,0,0,0,0
4566,2021-11-29T00:00:00,İzban,120491,68376,2386,3438,316,2,5303,24951
4567,2021-11-29T00:00:00,İzdeniz Maskematik,12,7,0,1,0,0,0,0
4568,2021-11-29T00:00:00,Izulas,72820,57580,1160,2956,31,24,4405,29887
4569,2021-11-29T00:00:00,NOSTALJİK TRAMVAY,11,8,0,0,0,0,0,0
4570,2021-11-29T00:00:00,İzmir BB - Atik Yönetimi DB,530,396,3,18,0,0,0,426
4571,2021-11-29T00:00:00,Metro,131766,101089,2313,4534,465,4,7336,26972
4572,2021-11-29T00:00:00,Tramvay Karşıyaka,6792,4181,142,317,2,0,197,2581
4573,2021-11-29T00:00:00,İzmir Doğal Yaşam Parkı,25,36,0,0,0,0,0,0
4574,2021-11-29T00:00:00,Tramvay Konak,29491,19000,727,1196,42,7,1652,7693
4575,2021-11-29T00:00:00,Eshot,312067,266482,5630,13177,187,97,20961,122117
4576,2021-11-29T00:00:00,Izdeniz,5384,2078,87,108,23,1,517,617
4577,2021-11-30T00:00:00,BİSİM,2,3,0,0,0,0,0,0
4578,2021-11-30T00:00:00,Tramvay Konak,29305,18596,753,1263,52,0,1598,7941
4579,2021-11-30T00:00:00,Seferihisar Mot. Taş. Kooperat,3870,2296,114,150,0,0,278,1960
4580,2021-11-30T00:00:00,Izulas,71717,56882,1144,2824,23,31,4385,29856
4581,2021-11-30T00:00:00,İBB Bornova Buz Pisti,0,1,0,0,0,0,0,0
4582,2021-11-30T00:00:00,İzban,120997,69122,2544,3518,316,6,5427,25395
4583,2021-11-30T00:00:00,İzmir BB - Atik Yönetimi DB,488,371,4,12,0,0,0,463
4584,2021-11-30T00:00:00,Metro,127312,98213,2569,4500,307,17,7369,27144
4585,2021-11-30T00:00:00,İBB Sebze ve Meyve Hali,143,0,0,0,0,0,0,0
4586,2021-11-30T00:00:00,Tramvay Karşıyaka,7998,4442,155,392,5,0,219,3078
4587,2021-11-30T00:00:00,Metro Maskematik,207,69,1,6,0,0,0,0
4588,2021-11-30T00:00:00,Eshot,309930,258728,5721,12726,147,96,21162,120337
4589,2021-11-30T00:00:00,Izdeniz,5086,1834,93,111,44,0,244,630
4590,2021-11-30T00:00:00,NOSTALJİK TRAMVAY,2,0,0,0,0,0,0,0
4591,2021-11-30T00:00:00,İzmir Doğal Yaşam Parkı,5,1,0,0,0,0,0,0
4592,2021-11-30T00:00:00,İzdeniz Maskematik,28,6,0,3,0,0,0,0
4593,2021-12-01T00:00:00,Izulas,75538,59167,1239,3143,19,44,4617,32739
4594,2021-12-01T00:00:00,Seferihisar Mot. Taş. Kooperat,4171,2523,101,173,4,0,291,2260
4595,2021-12-01T00:00:00,BİSİM,6,5,0,0,0,0,0,0
4596,2021-12-01T00:00:00,Teleferik,45,25,1,0,0,0,0,0
4597,2021-12-01T00:00:00,İBB Sebze ve Meyve Hali,136,0,0,0,0,0,0,0
4598,2021-12-01T00:00:00,Eshot,333041,280398,5976,14653,148,166,21749,141132
4599,2021-12-01T00:00:00,İzban,120662,70240,2343,3485,264,4,5219,26472
4600,2021-12-01T00:00:00,İzdeniz Maskematik,44,13,0,0,0,0,0,0
4601,2021-12-01T00:00:00,NOSTALJİK TRAMVAY,12,10,0,0,0,0,0,0
4602,2021-12-01T00:00:00,Tramvay Karşıyaka,14083,6943,259,742,19,3,314,6873
4603,2021-12-01T00:00:00,Tramvay Konak,31976,21234,754,1487,48,8,1618,9476
4604,2021-12-01T00:00:00,Metro Maskematik,204,61,1,6,0,0,0,0
4605,2021-12-01T00:00:00,İzmir BB - Atik Yönetimi DB,963,718,4,22,0,0,0,703
4606,2021-12-01T00:00:00,Izdeniz,22402,8211,355,795,415,2,892,4958
4607,2021-12-01T00:00:00,İzmir Doğal Yaşam Parkı,18,15,0,0,0,0,0,1
4608,2021-12-01T00:00:00,Metro,130716,102923,2433,4673,394,15,7189,29024
4609,2021-12-02T00:00:00,Tramvay Karşıyaka,10555,5909,216,600,12,0,298,4580
4610,2021-12-02T00:00:00,Tramvay Konak,30723,21063,720,1367,45,8,1613,9109
4611,2021-12-02T00:00:00,Seferihisar Mot. Taş. Kooperat,3948,2374,107,175,0,1,273,2042
4612,2021-12-02T00:00:00,Eshot,324015,276381,6011,14119,140,193,21025,133284
4613,2021-12-02T00:00:00,Izulas,73384,58667,1214,2990,14,44,4353,31463
4614,2021-12-02T00:00:00,İzban,119207,70335,2378,3607,291,4,5052,27529
4615,2021-12-02T00:00:00,Metro,129981,102080,2413,4788,332,23,6907,29473
4616,2021-12-02T00:00:00,İzmir BB - Atik Yönetimi DB,802,646,9,30,0,0,0,644
4617,2021-12-02T00:00:00,Izdeniz,20923,7752,366,832,472,0,858,4512
4618,2021-12-02T00:00:00,Teleferik,41,24,0,0,0,0,0,0
4619,2021-12-02T00:00:00,BİSİM,9,6,0,0,0,0,0,0
4620,2021-12-02T00:00:00,Metro Maskematik,262,55,1,7,0,0,0,0
4621,2021-12-02T00:00:00,İBB Sebze ve Meyve Hali,132,0,0,0,0,0,0,0
4622,2021-12-02T00:00:00,İzmir Doğal Yaşam Parkı,21,7,0,1,0,0,0,0
4623,2021-12-02T00:00:00,İzdeniz Maskematik,53,10,0,1,0,0,0,0
4624,2021-12-02T00:00:00,NOSTALJİK TRAMVAY,32,9,0,0,1,0,0,0
4625,2021-12-03T00:00:00,İBB Sebze ve Meyve Hali,159,1,0,0,0,0,0,0
4626,2021-12-03T00:00:00,Tramvay Konak,29424,21394,642,1182,56,5,1448,7772
4627,2021-12-03T00:00:00,Izulas,72925,59406,1208,2972,27,47,4339,29840
4628,2021-12-03T00:00:00,Izdeniz,18955,7436,282,648,424,0,791,3522
4629,2021-12-03T00:00:00,Teleferik,27,12,1,0,0,0,0,0
4630,2021-12-03T00:00:00,İzban,118149,69358,2379,3281,329,10,4752,24135
4631,2021-12-03T00:00:00,Eshot,309824,268577,5539,12628,207,180,20004,119381
4632,2021-12-03T00:00:00,Metro Maskematik,188,69,2,4,0,0,0,0
4633,2021-12-03T00:00:00,BİSİM,0,4,0,0,0,0,0,0
4634,2021-12-03T00:00:00,Tramvay Karşıyaka,10377,6688,203,492,26,0,252,4044
4635,2021-12-03T00:00:00,İzmir BB - Atik Yönetimi DB,593,484,4,14,0,0,0,543
4636,2021-12-03T00:00:00,NOSTALJİK TRAMVAY,17,1,0,0,0,0,0,0
4637,2021-12-03T00:00:00,İBB Bornova Buz Pisti,0,2,0,0,0,0,0,0
4638,2021-12-03T00:00:00,Seferihisar Mot. Taş. Kooperat,4062,2423,120,158,8,2,290,2073
4639,2021-12-03T00:00:00,İzmir Doğal Yaşam Parkı,14,11,0,1,0,0,0,2
4640,2021-12-03T00:00:00,Metro,126475,102041,2320,4537,481,19,6595,25955
4641,2021-12-03T00:00:00,İzdeniz Maskematik,44,13,1,2,0,0,0,0
4642,2021-12-04T00:00:00,Metro,81158,49320,1003,2517,427,11,2743,13279
4643,2021-12-04T00:00:00,Teleferik,8,1,0,0,0,0,0,0
4644,2021-12-04T00:00:00,İzdeniz Maskematik,20,12,0,0,0,0,0,0
4645,2021-12-04T00:00:00,İBB Bornova Buz Pisti,0,2,0,0,0,0,0,0
4646,2021-12-04T00:00:00,Metro Maskematik,161,51,1,6,0,0,0,0
4647,2021-12-04T00:00:00,İBB Sebze ve Meyve Hali,163,0,0,0,0,0,0,0
4648,2021-12-04T00:00:00,Izulas,58414,31693,397,1922,41,20,3395,17417
4649,2021-12-04T00:00:00,Seferihisar Mot. Taş. Kooperat,3007,1579,47,91,2,0,204,1041
4650,2021-12-04T00:00:00,Eshot,201069,111058,1708,7147,184,82,12626,60016
4651,2021-12-04T00:00:00,Izdeniz,9773,3781,194,248,241,0,140,1374
4652,2021-12-04T00:00:00,Tramvay Karşıyaka,7584,4683,150,269,39,0,142,1758
4653,2021-12-04T00:00:00,NOSTALJİK TRAMVAY,24,44,1,0,0,0,0,3
4654,2021-12-04T00:00:00,İzban,83721,40273,1084,1958,292,5,2807,13856
4655,2021-12-04T00:00:00,Tramvay Konak,18756,11721,279,575,92,6,747,3299
4656,2021-12-04T00:00:00,İzmir BB - Atik Yönetimi DB,365,184,6,9,0,0,0,193
4657,2021-12-04T00:00:00,İzmir Doğal Yaşam Parkı,4,5,0,0,0,0,0,0
4658,2021-12-05T00:00:00,Izdeniz,18768,9609,245,358,1228,3,233,2755
4659,2021-12-05T00:00:00,BİSİM,14,22,0,0,0,0,0,0
4660,2021-12-05T00:00:00,Teleferik,157,91,1,3,0,0,0,0
4661,2021-12-05T00:00:00,İBB Bornova Buz Pisti,1,4,0,0,0,0,0,0
4662,2021-12-05T00:00:00,Izulas,51994,31149,309,1888,37,30,2650,21928
4663,2021-12-05T00:00:00,İzdeniz Maskematik,60,13,1,4,0,0,0,0
4664,2021-12-05T00:00:00,Tramvay Konak,20016,15547,320,499,106,4,657,4562
4665,2021-12-05T00:00:00,NOSTALJİK TRAMVAY,92,85,5,0,0,0,0,2
4666,2021-12-05T00:00:00,İzmir Doğal Yaşam Parkı,266,70,5,0,0,0,0,13
4667,2021-12-05T00:00:00,Tramvay Karşıyaka,9904,6773,161,314,27,0,185,2772
4668,2021-12-05T00:00:00,İzban,79548,42770,944,1849,304,8,2278,15921
4669,2021-12-05T00:00:00,Metro,68130,48244,680,1839,607,10,2276,13261
4670,2021-12-05T00:00:00,Metro Maskematik,174,53,0,3,0,0,0,0
4671,2021-12-05T00:00:00,Seferihisar Mot. Taş. Kooperat,3351,1825,35,169,5,0,144,2060
4672,2021-12-05T00:00:00,İBB Sebze ve Meyve Hali,12,0,0,0,0,0,0,0
4673,2021-12-05T00:00:00,Eshot,188830,117245,1534,7371,199,120,10002,82349
4674,2021-12-05T00:00:00,İzmir BB - Atik Yönetimi DB,1847,994,23,18,0,0,0,633
4675,2021-12-06T00:00:00,BİSİM,4,2,0,1,0,0,0,0
4676,2021-12-06T00:00:00,Izulas,75932,58334,1179,3046,30,48,4558,33330
4677,2021-12-06T00:00:00,Seferihisar Mot. Taş. Kooperat,4056,2385,115,154,3,0,294,2202
4678,2021-12-06T00:00:00,Tramvay Karşıyaka,10241,5800,193,533,19,0,301,4467
4679,2021-12-06T00:00:00,Metro Maskematik,217,60,1,2,0,0,0,0
4680,2021-12-06T00:00:00,Izdeniz,19964,7207,285,732,302,0,868,4126
4681,2021-12-06T00:00:00,İzdeniz Maskematik,51,16,0,1,0,0,0,0
4682,2021-12-06T00:00:00,İzmir BB - Atik Yönetimi DB,715,539,3,22,0,0,0,509
4683,2021-12-06T00:00:00,Metro,131534,98343,2294,4853,384,27,7199,29327
4684,2021-12-06T00:00:00,Eshot,326778,269513,5817,13807,205,161,21253,135760
4685,2021-12-06T00:00:00,NOSTALJİK TRAMVAY,29,3,0,0,0,0,0,0
4686,2021-12-06T00:00:00,Tramvay Konak,30864,19787,645,1356,42,4,1569,9056
4687,2021-12-06T00:00:00,İzban,121537,69669,2350,3617,266,5,5220,26836
4688,2021-12-06T00:00:00,İzmir Doğal Yaşam Parkı,10,3,0,0,0,0,0,0
4689,2021-12-06T00:00:00,İBB Sebze ve Meyve Hali,153,1,0,0,0,0,0,0
4690,2021-12-07T00:00:00,Tramvay Konak,25495,17206,631,1043,35,9,1487,5855
4691,2021-12-07T00:00:00,Metro,123410,96162,2345,3980,501,31,7300,23191
4692,2021-12-07T00:00:00,İzmir Doğal Yaşam Parkı,1,1,0,0,0,0,0,0
4693,2021-12-07T00:00:00,Izdeniz,15522,5517,282,431,215,0,833,2444
4694,2021-12-07T00:00:00,İzdeniz Maskematik,55,8,1,1,0,0,0,0
4695,2021-12-07T00:00:00,İzmir BB - Atik Yönetimi DB,426,319,2,11,0,0,0,332
4696,2021-12-07T00:00:00,Metro Maskematik,296,62,4,0,0,0,0,0
4697,2021-12-07T00:00:00,NOSTALJİK TRAMVAY,14,11,0,0,3,0,0,0
4698,2021-12-07T00:00:00,Seferihisar Mot. Taş. Kooperat,3280,2024,98,82,0,0,252,1349
4699,2021-12-07T00:00:00,Tramvay Karşıyaka,8040,4651,165,330,8,0,235,2692
4700,2021-12-07T00:00:00,İzban,108216,62328,2272,2893,258,8,5074,20326
4701,2021-12-07T00:00:00,BİSİM,4,0,0,0,0,0,0,0
4702,2021-12-07T00:00:00,Eshot,286436,250963,5318,10742,143,153,20587,94997
4703,2021-12-07T00:00:00,Izulas,66676,54884,1128,2351,18,26,4353,23443
4704,2021-12-07T00:00:00,İBB Sebze ve Meyve Hali,121,0,0,0,0,0,0,0
4705,2021-12-07T00:00:00,İBB Bornova Buz Pisti,0,1,0,0,0,0,0,0
4706,2021-12-08T00:00:00,Teleferik,25,10,0,0,0,0,0,0
4707,2021-12-08T00:00:00,İBB Sebze ve Meyve Hali,115,0,0,0,0,0,0,0
4708,2021-12-08T00:00:00,Izulas,72856,57637,1196,2908,15,47,4419,30405
4709,2021-12-08T00:00:00,İzmir Doğal Yaşam Parkı,5,8,0,0,0,0,0,2
4710,2021-12-08T00:00:00,Seferihisar Mot. Taş. Kooperat,3916,2351,113,156,0,0,281,1993
4711,2021-12-08T00:00:00,Metro,123349,95734,2330,4335,321,27,7045,26010
4712,2021-12-08T00:00:00,BİSİM,1,8,0,0,0,0,0,0
4713,2021-12-08T00:00:00,İzban,116542,68653,2498,3208,380,11,5223,24320
4714,2021-12-08T00:00:00,Tramvay Karşıyaka,12647,6594,224,719,6,0,349,6054
4715,2021-12-08T00:00:00,İzmir BB - Atik Yönetimi DB,714,530,2,21,0,0,0,554
4716,2021-12-08T00:00:00,Eshot,319059,268178,5898,13527,168,168,21452,127846
4717,2021-12-08T00:00:00,Metro Maskematik,293,66,1,9,0,0,0,0
4718,2021-12-08T00:00:00,Tramvay Konak,30148,19843,671,1308,43,1,1610,8039
4719,2021-12-08T00:00:00,İzdeniz Maskematik,52,15,0,1,0,0,0,0
4720,2021-12-08T00:00:00,NOSTALJİK TRAMVAY,18,7,0,0,0,0,0,0
4721,2021-12-08T00:00:00,Izdeniz,19906,7511,315,621,320,1,894,3782
4722,2021-12-08T00:00:00,İBB Bornova Buz Pisti,0,5,0,0,0,0,0,0
4723,2021-12-09T00:00:00,Metro Maskematik,249,72,1,9,0,0,0,0
4724,2021-12-09T00:00:00,İzban,123636,72028,2466,3770,313,12,5192,28772
4725,2021-12-09T00:00:00,Izulas,75882,58846,1192,3057,22,38,4505,32932
4726,2021-12-09T00:00:00,İBB Sebze ve Meyve Hali,121,0,0,0,0,0,0,0
4727,2021-12-09T00:00:00,Eshot,330092,274650,5898,14170,156,178,21608,138129
4728,2021-12-09T00:00:00,Metro,132155,99125,2495,4893,356,30,7186,30709
4729,2021-12-09T00:00:00,Seferihisar Mot. Taş. Kooperat,4165,2340,109,169,1,3,287,2241
4730,2021-12-09T00:00:00,Teleferik,29,37,0,0,0,0,0,0
4731,2021-12-09T00:00:00,İzdeniz Maskematik,41,11,1,2,0,0,0,0
4732,2021-12-09T00:00:00,NOSTALJİK TRAMVAY,22,14,1,3,2,0,0,0
4733,2021-12-09T00:00:00,BİSİM,4,11,0,0,0,0,0,0
4734,2021-12-09T00:00:00,Tramvay Karşıyaka,11035,6386,206,586,23,0,286,4962
